Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747624017.8059464,51.69,-1.75,151.62,1.61,-3.37,-8.47,-52.06,-76.37,-121.75
1747624017.8081825,37.69,-2.37,154.81,0.37,-1.68,-7.36,-23.31,-45.75,-130.94
1747624017.8112087,23.06,3.12,155.0,0.53,-2.22,-7.38,22.62,61.25,-141.62
1747624017.8132079,10.38,16.81,152.25,4.95,-2.34,-8.23,43.06,12.25,-132.81
1747624017.8142092,354.5,10.88,154.12,4.98,-2.43,-12.11,-4.75,-69.19,-124.62
1747624017.8182633,341.75,13.19,159.62,3.55,-1.53,-8.84,-43.56,40.38,-104.94
1747624017.821276,337.62,36.06,161.5,5.75,-2.53,-4.73,0.25,309.5,-53.25
1747624017.8242757,311.75,60.81,155.0,12.06,-0.45,-1.53,-11.94,82.62,-26.44
1747624017.8272495,313.25,61.75,161.5,8.54,1.35,-3.28,20.06,-22.37,-43.69
1747624017.8303401,311.81,58.94,165.5,6.66,0.32,-3.17,10.81,-21.06,-5.75
1747624017.8327324,311.81,59.13,165.69,7.31,0.0,-3.62,7.12,-11.13,6.25
1747624017.8359416,311.31,58.13,165.87,7.75,0.45,-4.07,-5.81,19.87,13.81
1747624017.8374624,312.62,60.19,164.12,9.43,0.51,-3.98,-11.69,26.12,3.94
1747624017.840186,315.31,61.75,166.06,8.76,0.51,-3.39,1.94,-17.87,-7.44
1747624017.842673,313.94,59.94,166.56,1.93,-2.6,1.16,5.0,41.88,18.94
1747624017.8436856,306.62,63.5,150.0,2.4,-3.22,-1.06,52.19,-15.44,84.0
1747624017.8459415,280.94,52.5,134.44,11.23,-3.59,-5.52,92.31,-161.94,116.0
1747624017.8479986,251.81,38.63,127.87,9.6,-4.1,-6.0,70.19,-19.44,83.37
1747624017.8506775,234.31,31.31,120.0,8.17,-3.61,-6.02,64.0,25.62,67.87
1747624017.853218,217.69,23.44,115.19,5.26,-5.67,-4.95,31.12,-58.0,52.38
1747624017.8547394,218.0,22.44,112.75,5.73,-6.78,-4.13,-6.5,55.31,-2.94
1747624017.8579545,224.44,24.69,112.19,4.26,-5.93,-2.02,-2.69,14.38,-5.12
1747624017.8596663,228.19,26.5,111.94,6.72,-6.22,-4.53,-30.25,11.0,-21.87
1747624017.8616824,238.69,31.25,116.5,9.41,-4.47,-6.44,-56.88,2.0,-63.88
1747624017.8636851,245.81,34.5,130.37,7.89,-4.97,-5.78,-87.94,-101.19,-92.87
1747624017.8677316,331.62,30.75,149.19,5.79,-3.79,-5.84,-95.06,-164.44,-87.75
1747624017.871254,323.75,19.06,163.5,3.33,-2.91,-6.14,-79.25,-100.31,-51.0
1747624017.8742619,319.44,17.81,173.94,3.33,-3.83,-4.73,-91.75,80.0,-60.75
1747624017.8763106,314.25,25.81,-174.44,4.13,-0.67,-5.89,-69.12,29.06,-61.94
1747624017.877839,314.75,30.62,-169.44,4.39,3.49,-6.62,-19.5,82.81,63.63
1747624017.8793702,330.06,46.06,-177.19,2.08,4.22,-5.64,20.19,242.37,129.06
1747624017.959506,329.87,70.06,27.5,16.19,-1.73,12.78,-189.06,400.87,108.81
1747624018.0641952,333.81,52.19,34.0,12.94,1.46,6.49,-74.06,53.38,-12.94
1747624018.1664915,339.25,58.5,40.0,11.59,1.33,3.19,-83.69,-192.62,-77.87
1747624018.2714663,355.06,72.81,46.13,12.49,-0.37,-0.67,-118.12,-18.69,-139.94
1747624018.3768814,18.62,83.94,-1.06,8.18,2.13,4.6,-67.06,20.25,-133.87
1747624018.4842257,31.25,76.06,-55.88,8.46,4.01,5.71,2.87,-25.12,-104.25
1747624018.587321,37.25,67.94,-66.31,3.87,4.07,13.01,59.94,49.44,-36.38
1747624018.690832,19.19,71.87,-73.25,-4.75,-2.78,12.4,266.19,-27.31,154.62
1747624018.7934487,320.25,73.75,130.19,5.54,-13.01,-1.62,128.69,-239.69,235.06
1747624018.8972957,312.62,73.44,121.19,11.33,-3.71,-6.78,71.62,-59.06,3.0
1747624019.000988,305.56,67.75,135.94,11.36,-1.01,-3.01,6.56,-54.5,-16.87
1747624019.1063616,305.25,65.19,145.62,10.36,0.41,-1.36,-0.81,-62.5,-12.31
1747624019.2104783,305.19,61.31,154.62,7.06,-0.33,-2.53,-1.44,4.75,-43.19
1747624019.312804,309.87,67.0,158.06,2.58,-0.76,-1.76,8.25,38.81,-18.12
1747624019.4176517,308.06,73.37,138.19,-1.63,-5.02,1.14,16.75,187.19,92.5
1747624019.5218222,285.0,55.13,111.69,33.55,0.5,-5.42,2.87,-269.19,154.94
1747624019.6243773,287.5,56.31,137.44,9.34,-4.99,-3.96,-80.56,-15.69,-244.62
1747624019.7312393,307.19,67.37,152.81,-10.33,-3.35,3.99,36.38,-82.81,69.12
1747624019.8336532,288.37,58.06,131.44,24.38,-0.31,-10.44,42.31,-32.0,116.37
1747624019.9369419,296.81,63.38,134.12,8.69,-2.59,-2.77,-54.06,-6.75,-174.25
