Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747624041.8141534,85.56,11.0,148.31,2.03,-4.14,-7.01,-31.56,8.81,-9.19
1747624041.816682,85.06,14.19,150.62,1.56,-4.16,-7.39,-13.38,75.81,-23.62
1747624041.8182092,84.56,23.31,152.87,2.97,-3.78,-9.22,-40.31,75.81,-35.06
1747624041.8202097,84.06,30.69,158.5,2.19,-1.84,-8.67,-72.56,54.0,-26.25
1747624041.82222,85.25,38.69,166.5,4.75,-0.24,-6.48,-77.06,59.31,-21.25
1747624041.824223,87.0,42.13,173.5,3.7,0.23,-4.75,-48.75,19.44,4.94
1747624041.8257353,79.75,47.13,174.0,3.95,-1.01,-4.93,-30.56,95.06,34.63
1747624041.8277366,86.0,60.19,168.87,6.73,-1.24,-4.08,-47.81,157.0,67.69
1747624041.8308115,85.94,68.94,148.06,8.87,-1.95,-1.83,-11.25,97.75,87.0
1747624041.833813,81.0,69.06,122.87,11.7,-3.02,-1.41,14.31,7.25,37.94
1747624041.83581,74.44,65.44,125.25,8.36,-0.96,-1.79,38.13,-41.69,11.38
1747624041.8373306,70.5,66.06,118.69,8.27,-1.69,-1.92,36.13,30.25,0.62
1747624041.8383315,66.81,66.94,106.69,7.69,-3.39,-2.19,51.88,26.62,17.25
1747624041.8412974,59.13,64.5,101.5,8.07,-5.41,-1.14,29.25,-19.75,18.62
1747624041.8433242,58.06,63.94,98.56,8.01,-3.84,-0.03,-4.12,20.69,-1.0
1747624041.8443913,60.31,64.75,97.37,7.79,-3.23,-0.07,-11.06,7.81,-11.25
1747624041.8471189,61.5,65.44,96.0,7.29,-3.68,0.11,0.13,-0.81,-0.31
1747624041.8508093,60.88,65.06,93.25,7.6,-3.49,0.01,3.69,9.56,4.44
1747624041.8518267,67.62,64.87,90.44,7.92,-3.31,-0.03,-4.81,13.88,3.06
1747624041.8539321,67.5,64.37,88.37,7.55,-3.51,0.23,1.37,9.19,9.13
1747624041.8560722,66.75,63.25,86.62,7.71,-3.92,0.41,4.37,9.31,10.75
1747624041.8591866,66.25,62.75,85.06,7.78,-3.78,0.57,1.81,-1.31,1.0
1747624041.8607202,66.25,63.0,85.31,7.38,-3.68,0.45,1.75,-2.37,-0.94
1747624041.8637586,66.0,63.0,85.19,7.35,-3.94,0.56,1.25,-2.69,0.56
1747624041.8652864,65.69,62.88,85.12,7.39,-3.85,0.37,0.31,-0.19,1.06
1747624041.8683465,65.75,62.75,85.12,7.47,-3.86,0.35,-3.19,1.75,0.06
1747624041.870876,66.25,62.81,85.12,7.49,-3.84,0.39,-3.81,1.25,-0.94
1747624041.8718772,66.69,62.88,85.44,7.3,-3.77,0.33,-2.94,-1.0,-0.31
1747624041.8738797,66.81,62.81,85.44,7.49,-3.77,0.36,-0.62,0.37,0.56
1747624041.8779368,66.94,62.81,85.44,7.36,-3.79,0.23,-1.0,1.06,-0.44
1747624041.8789518,67.12,62.81,85.25,7.37,-3.78,0.33,-1.25,0.13,-0.44
1747624041.9648895,67.19,62.81,85.12,7.48,-3.81,0.33,0.19,1.94,0.25
1747624042.0681787,67.31,62.81,84.56,7.46,-3.72,0.3,-0.88,5.87,-0.56
1747624042.1712575,67.81,62.75,82.81,7.45,-3.54,0.59,0.25,14.5,-0.06
1747624042.2741556,69.69,62.81,79.31,13.71,-1.41,-0.46,-32.69,58.25,-15.88
1747624042.3774107,81.19,73.12,85.75,17.0,-0.13,-0.53,-7.44,-61.75,-173.69
1747624042.4811316,98.62,83.81,-179.87,5.38,-4.27,1.04,-31.56,-24.06,-132.37
1747624042.5841916,108.75,77.62,-141.12,4.45,-3.26,-0.07,-8.75,-41.75,-45.25
1747624042.6917892,113.62,75.19,-127.87,7.82,1.43,-2.01,-10.69,2.37,-26.31
1747624042.7963772,114.62,74.37,-128.37,-0.43,-1.43,1.1,-19.69,30.62,40.56
1747624042.901094,99.25,81.0,166.87,16.08,-0.25,-2.28,7.19,79.87,192.25
1747624043.0038426,98.31,83.44,173.94,22.71,0.67,-2.61,-5.62,-5.62,-124.0
1747624043.1087775,108.5,80.37,-142.62,-7.66,-3.26,2.62,-4.25,17.69,-9.94
1747624043.2132795,98.81,82.19,156.44,18.71,0.46,-1.95,-16.06,71.75,136.75
1747624043.3155487,98.75,82.56,137.75,19.78,0.24,-2.49,-8.44,-41.69,-111.0
1747624043.4209933,110.0,79.81,-140.75,-8.12,-2.45,1.95,6.19,-41.38,-9.56
1747624043.5255744,97.94,81.37,154.75,19.94,-0.13,-4.05,-1.69,104.19,145.31
1747624043.6286843,98.75,82.37,148.94,16.19,-0.79,-3.01,-4.0,-56.56,-121.62
1747624043.7320676,108.62,77.56,-153.19,-6.94,-2.47,2.53,12.56,-49.44,10.44
1747624043.8349202,96.44,78.25,156.5,19.67,1.01,-4.98,-8.75,104.31,128.06
1747624043.9374373,98.0,80.62,150.69,15.94,-0.08,-2.52,-7.62,-46.94,-122.69
1747624044.0403914,106.69,74.87,-158.56,-6.2,-1.78,1.84,32.44,-34.69,-35.0
1747624044.143966,94.69,76.37,169.12,14.97,-0.26,-5.87,-5.56,123.0,123.62
1747624044.2472901,97.19,80.62,161.37,16.31,0.24,-3.47,-34.75,-30.81,-111.0
1747624044.3494158,107.37,75.25,-154.75,-3.64,-2.69,3.01,27.62,-32.94,-49.56
1747624044.4545715,95.69,77.37,-177.87,9.02,-2.22,-2.79,30.25,103.69,101.44
1747624044.558458,80.44,76.37,118.5,9.6,-2.63,-3.76,23.62,-43.5,124.31
1747624044.6609478,56.75,60.19,118.37,8.11,-4.43,-3.02,55.38,-78.12,134.87
1747624044.7699459,37.44,47.81,107.75,8.5,-4.62,-1.25,37.13,8.0,103.0
1747624044.8742063,28.0,39.75,98.81,6.57,-4.64,-1.14,22.56,84.75,91.56
1747624044.9800527,33.75,33.0,85.81,7.5,-7.1,0.67,-21.31,161.25,33.13
1747624045.0822725,33.69,30.0,86.62,4.22,-7.31,0.55,-0.81,-54.44,27.0
1747624045.1855118,27.19,29.37,88.75,2.63,-7.24,0.48,5.94,-53.88,2.94
1747624045.2880433,25.12,28.69,89.5,2.75,-7.14,0.4,-1.75,17.37,0.62
1747624045.3910086,26.44,28.62,88.62,3.57,-7.21,0.36,-1.37,4.06,-0.19
1747624045.493887,24.06,27.94,88.69,3.06,-7.14,0.42,1.31,-9.06,-0.31
1747624045.597831,22.5,26.81,88.5,3.04,-7.16,0.3,-0.25,1.56,0.25
1747624045.7031076,21.81,26.37,88.37,3.14,-7.12,0.26,-0.44,0.75,-1.69
1747624045.805518,21.69,26.19,88.37,3.08,-7.14,0.32,-2.19,-0.69,-1.62
1747624045.908833,21.56,25.87,88.31,3.17,-7.19,0.3,-1.81,2.44,-1.37
1747624046.0143073,21.69,25.87,88.37,3.22,-7.1,0.32,-1.44,-0.13,-1.12
1747624046.1166062,21.69,25.75,88.37,3.26,-7.1,0.22,-0.88,1.06,-0.06
1747624046.2185895,21.69,25.69,88.37,3.27,-7.07,0.24,-0.06,-0.56,-0.06
1747624046.3254702,21.56,25.69,88.5,3.26,-7.01,0.22,0.56,-3.25,0.37
1747624046.4284575,21.25,25.62,88.5,3.27,-7.09,0.22,1.19,-3.12,-0.5
1747624046.5329027,20.87,25.62,88.56,3.28,-7.09,0.14,1.44,-4.31,-0.88
1747624046.6374476,20.5,25.69,88.69,3.27,-7.08,0.15,-0.62,-2.81,-1.06
1747624046.739958,20.0,25.69,89.0,3.28,-7.09,0.17,0.44,-9.5,-0.06
