Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747624096.3425782,34.63,1.19,139.25,1.25,-4.9,-7.43,18.44,-96.75,-198.44
1747624096.3445723,12.19,10.63,137.81,1.14,-4.45,-5.34,61.44,2.31,-182.44
1747624096.3465953,241.19,24.56,132.37,3.62,-4.72,-4.41,93.62,67.37,-132.25
1747624096.3486142,248.62,36.38,123.87,6.91,-5.11,-4.24,96.06,14.0,-75.69
1747624096.3518245,245.94,41.44,120.25,6.81,-4.73,-2.44,57.06,-8.13,-72.56
1747624096.3538249,248.69,47.0,119.19,6.78,-3.69,-2.74,24.31,0.69,-50.25
1747624096.3548222,248.12,48.94,117.87,5.05,-3.08,-2.11,32.88,-10.69,23.69
1747624096.3563313,235.19,41.81,109.69,4.55,-5.07,-1.63,64.06,23.0,119.5
1747624096.3596325,215.62,28.56,98.94,5.3,-9.5,-7.16,116.62,8.38,149.31
1747624096.3613446,197.87,15.44,92.06,5.77,-8.19,-0.61,32.31,-3.06,107.0
1747624096.3633494,202.06,13.88,91.19,6.19,-7.57,-0.82,-12.44,4.31,-44.13
1747624096.364348,194.87,14.63,93.81,1.4,-5.97,-0.07,-7.25,-0.62,-2.56
1747624096.367407,201.0,15.38,93.5,4.56,-6.8,-0.83,-6.0,34.13,0.69
1747624096.3694005,202.56,15.69,93.5,3.13,-6.96,-1.26,-2.44,5.25,-2.06
1747624096.3713994,205.25,17.31,94.69,3.25,-7.19,-1.31,-3.94,11.13,2.12
1747624096.373399,208.81,19.37,96.0,3.62,-7.11,-1.21,-2.19,5.87,4.31
1747624096.3764434,209.94,20.81,96.62,3.23,-7.05,-0.94,3.94,-7.87,1.12
1747624096.3782315,209.56,20.87,96.87,3.39,-7.01,-1.31,-0.06,0.37,2.75
1747624096.3792439,210.25,21.69,97.5,3.23,-7.04,-0.99,0.37,-7.62,1.06
1747624096.381246,210.06,22.0,97.81,3.3,-7.03,-1.09,0.56,-7.19,-1.69
1747624096.383243,209.5,22.31,98.31,3.11,-7.18,-1.38,0.88,-6.87,-0.69
1747624096.3857567,209.44,22.37,98.81,3.22,-7.12,-1.04,-5.19,2.31,-2.19
1747624096.3873093,209.87,22.69,99.19,3.35,-7.09,-1.19,-0.62,-3.44,-3.06
1747624096.389304,209.94,23.12,99.69,3.19,-7.14,-1.42,-2.56,-6.62,-3.12
1747624096.3913038,210.12,23.31,100.12,3.33,-7.1,-1.46,-3.19,3.31,-1.44
1747624096.3946245,211.44,24.06,100.75,3.53,-7.06,-1.61,-5.69,0.94,-5.25
1747624096.3967168,213.37,25.19,101.62,3.54,-6.95,-1.53,-9.44,8.44,-11.69
1747624096.3977306,216.06,26.31,102.19,3.64,-6.88,-1.48,-8.44,8.13,-3.37
1747624096.39973,220.5,26.5,102.37,3.78,-6.92,-1.72,2.25,-1.06,-1.06
1747624096.4022615,220.75,26.87,102.69,3.74,-6.84,-1.81,-0.06,-4.06,-2.0
1747624096.4047894,220.5,27.12,103.0,3.89,-6.8,-1.64,2.56,-7.69,-1.75
1747624096.464426,220.12,27.69,103.25,4.18,-7.15,-1.99,5.75,-3.31,-14.31
1747624096.5683079,240.56,38.94,98.44,12.65,-8.28,-1.16,-26.25,129.19,-168.87
1747624096.6724963,272.56,64.94,99.0,10.25,-6.14,0.32,-2.5,-23.31,-272.31
1747624096.7796707,292.06,79.31,155.75,3.25,0.39,-0.87,-36.88,-58.56,-144.69
1747624096.8832095,301.06,76.69,-161.69,6.58,1.07,-1.47,7.62,-4.25,-41.81
1747624096.9855628,302.12,72.94,-159.94,5.71,1.01,-1.38,11.0,-29.5,4.5
1747624097.0886016,287.5,73.75,157.69,2.17,-0.76,-2.06,49.88,2.75,231.56
1747624097.1917274,267.94,66.69,119.44,29.74,-5.89,-6.37,-12.25,-37.38,-109.0
1747624097.2948117,298.87,72.81,-169.19,-13.25,1.42,2.77,-106.94,20.0,-192.06
1747624097.3982701,293.5,73.37,168.62,2.32,-1.01,-0.2,130.44,-63.75,273.62
1747624097.5024707,274.37,67.5,133.5,24.62,-0.55,-8.52,-93.87,73.62,-139.44
1747624097.6040685,305.69,73.19,-154.56,-9.35,0.99,4.33,-82.25,50.63,-189.31
1747624097.7101364,293.44,73.19,175.0,12.13,-4.72,-5.68,153.06,-33.44,266.37
1747624097.813411,281.44,72.69,147.06,23.37,1.18,-8.69,-72.25,25.19,-182.62
1747624097.9207191,310.0,69.37,-143.12,-8.78,-0.3,4.43,-92.81,63.06,-142.31
1747624098.022706,294.56,71.31,-178.12,8.83,-3.53,-5.87,157.44,-19.69,283.87
1747624098.1260087,279.19,71.19,147.19,23.13,1.01,-8.4,-85.12,54.94,-176.56
1747624098.2290027,311.19,68.06,-143.12,-8.48,0.96,3.73,-94.19,42.06,-131.62
1747624098.334508,296.69,70.44,-175.19,10.34,-1.25,-5.31,123.06,-59.69,261.81
1747624098.4375894,282.31,70.31,156.37,21.44,1.1,-9.41,-61.69,21.06,-151.06
1747624098.5398047,311.56,67.44,-143.0,-7.29,-0.03,3.77,-77.12,53.38,-166.62
1747624098.642759,302.37,70.25,-163.37,4.07,0.26,-2.22,122.44,-81.12,270.12
1747624098.745582,282.0,70.06,156.44,20.36,1.22,-9.98,-61.13,15.44,-146.81
1747624098.8537252,312.62,67.81,-141.37,-6.49,0.84,2.88,-91.19,64.5,-136.75
1747624098.9566941,302.75,71.25,-164.0,3.84,-0.18,-1.19,100.94,-94.56,249.44
