Timestamp,Orientation_X,Orientation_Y,Orientation_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1747623975.2733724,285.81,22.19,-149.06,3.67,5.86,-7.27,-37.06,98.5,-82.44
1747623975.2743645,15.69,27.12,-141.0,5.12,6.73,-6.07,5.31,138.81,-92.06
1747623975.2764142,0.94,29.94,-135.25,6.28,7.62,-5.65,45.38,97.81,-79.62
1747623975.2794287,344.69,31.44,-134.44,6.81,6.76,-5.07,83.06,101.87,-81.94
1747623975.2814305,323.25,34.38,-135.06,7.69,6.12,-4.13,93.69,124.44,-61.94
1747623975.283429,303.0,36.81,-137.5,6.7,5.58,-4.08,92.44,32.75,-42.63
1747623975.2844284,286.94,38.63,-141.69,6.4,5.53,-4.2,80.69,72.12,-12.63
1747623975.2880259,264.81,45.5,-144.94,7.94,6.12,-3.54,59.06,86.0,7.44
1747623975.29104,250.5,51.44,-146.19,8.88,5.38,-3.72,42.81,34.81,6.56
1747623975.294042,245.94,50.06,-150.94,7.85,5.19,-4.52,24.44,-38.5,-0.13
1747623975.2955544,246.69,47.5,-151.87,7.39,5.49,-4.69,9.94,5.19,-15.31
1747623975.2982173,244.44,50.63,-147.0,8.29,5.54,-4.2,18.06,85.31,-13.06
1747623975.3002357,237.5,55.13,-143.06,7.35,6.06,-3.6,30.62,67.69,-12.56
1747623975.3012316,228.06,61.63,-138.44,8.26,4.7,-1.96,33.56,107.37,26.81
1747623975.3032353,216.12,69.37,-138.06,8.32,4.95,-1.78,45.06,35.5,40.56
1747623975.305745,206.94,70.94,-151.12,9.68,4.24,-2.19,44.56,-52.38,22.94
1747623975.3082829,201.31,71.0,-157.56,9.04,3.41,-1.59,29.19,18.06,6.5
1747623975.3092942,196.94,73.19,-161.56,9.42,1.73,-1.81,15.81,13.63,25.69
1747623975.3112981,192.31,72.87,-174.12,9.62,0.9,-2.41,3.62,-31.19,29.12
1747623975.312294,191.62,69.31,-178.81,8.47,1.47,-2.17,-12.63,-3.94,1.19
1747623975.3142948,193.81,68.25,-175.69,8.66,3.17,-2.06,-3.19,-46.88,-19.5
1747623975.3163443,197.25,64.12,-170.37,8.57,2.73,-3.51,-9.69,-5.0,-27.37
1747623975.318925,200.94,66.62,-164.25,9.27,4.2,-2.88,-16.31,45.31,-1.75
1747623975.3204384,201.37,68.62,-162.62,8.88,3.47,-2.6,0.31,9.13,1.37
1747623975.3234434,202.69,68.75,-158.31,8.44,2.91,-2.27,10.88,-3.06,4.25
1747623975.324445,204.31,69.12,-152.69,8.22,2.82,-2.4,5.19,23.62,10.38
1747623975.326495,202.75,72.25,-150.44,9.24,2.93,-1.9,1.19,20.37,14.0
1747623975.328029,203.44,73.75,-145.06,9.4,2.63,-1.91,0.81,12.94,9.69
1747623975.3290398,204.44,74.0,-140.62,9.48,2.6,-1.89,0.06,2.5,1.69
1747623975.331044,205.94,73.56,-136.06,9.3,2.69,-1.75,-0.06,-1.31,-2.12
1747623975.3601885,207.5,72.87,-132.0,9.34,2.88,-1.59,-1.0,-0.88,-4.44
1747623975.4633782,8.13,71.81,-130.56,11.77,2.64,-1.28,0.37,-20.0,-19.81
1747623975.566624,14.75,65.56,-125.62,1.86,1.38,0.0,-19.62,73.19,-66.81
1747623975.669341,6.69,76.25,-117.19,4.54,1.34,-3.5,9.88,-32.38,212.12
1747623975.772452,352.94,83.94,178.12,29.21,0.64,-3.28,-21.87,18.31,-17.12
1747623975.8783593,8.0,75.0,-115.19,-11.24,-0.57,1.13,0.56,0.0,-110.75
1747623975.9821362,1.75,82.56,-113.12,10.24,0.67,0.81,-17.31,39.75,187.06
1747623976.0844896,354.56,89.12,0.75,28.48,2.42,-0.02,18.5,-37.56,-77.25
1747623976.1904821,9.25,71.87,-114.44,-13.57,-1.89,1.6,25.81,-75.12,-125.31
1747623976.2943397,0.81,78.37,-132.06,13.59,0.84,-1.87,-6.44,89.31,201.94
1747623976.4029462,353.56,85.19,-178.0,25.49,1.79,-2.83,16.25,-35.69,-127.0
1747623976.5057373,10.63,68.56,-115.56,-12.05,-2.66,3.29,2.56,-14.19,-120.56
